CMDLINE /mnt/data/apps/miniconda3/envs/radar_sort/bin/python3.11 main_pipeline.py --no-skip-existing
MEM 894.007812 1753852777.2817
MEM 894.007812 1753852777.3821
MEM 894.007812 1753852777.4827
MEM 894.132812 1753852777.5831
MEM 906.382812 1753852777.6836
MEM 906.757812 1753852777.7842
MEM 906.757812 1753852777.8847
MEM 906.757812 1753852777.9853
MEM 906.757812 1753852778.0858
MEM 906.882812 1753852778.1864
MEM 919.507812 1753852778.2871
MEM 919.507812 1753852778.3873
MEM 919.507812 1753852778.4877
MEM 919.507812 1753852778.5881
MEM 919.507812 1753852778.6885
MEM 932.257812 1753852778.7889
MEM 932.257812 1753852778.8895
MEM 932.257812 1753852778.9901
MEM 932.257812 1753852779.0905
MEM 932.257812 1753852779.1910
MEM 932.382812 1753852779.2915
MEM 945.007812 1753852779.3921
MEM 945.007812 1753852779.4926
MEM 945.007812 1753852779.5931
MEM 945.007812 1753852779.6937
MEM 945.007812 1753852779.7941
MEM 950.007812 1753852779.8946
MEM 957.757812 1753852779.9951
MEM 957.757812 1753852780.0957
MEM 957.757812 1753852780.1963
MEM 957.757812 1753852780.2969
MEM 957.882812 1753852780.3975
MEM 970.507812 1753852780.4981
MEM 970.507812 1753852780.5986
MEM 970.507812 1753852780.6991
MEM 970.507812 1753852780.7997
MEM 970.507812 1753852780.9003
MEM 983.257812 1753852781.0009
MEM 983.257812 1753852781.1014
MEM 983.257812 1753852781.2019
MEM 983.257812 1753852781.3025
MEM 983.382812 1753852781.4030
MEM 995.757812 1753852781.5035
MEM 995.757812 1753852781.6040
MEM 1008.382812 1753852781.7047
MEM 1008.382812 1753852781.8053
MEM 1008.382812 1753852781.9059
MEM 1008.382812 1753852782.0061
MEM 1008.382812 1753852782.1067
MEM 1008.382812 1753852782.2072
MEM 1021.007812 1753852782.3077
MEM 1021.007812 1753852782.4082
MEM 1021.007812 1753852782.5087
MEM 1021.007812 1753852782.6092
MEM 1021.007812 1753852782.7097
MEM 1021.132812 1753852782.8102
MEM 1021.132812 1753852782.9106
MEM 1033.757812 1753852783.0112
MEM 1033.757812 1753852783.1117
MEM 1033.757812 1753852783.2123
MEM 1033.757812 1753852783.3127
MEM 1033.757812 1753852783.4129
MEM 1033.757812 1753852783.5135
MEM 1033.882812 1753852783.6139
MEM 1046.507812 1753852783.7145
MEM 1046.507812 1753852783.8150
MEM 1046.507812 1753852783.9154
MEM 1046.507812 1753852784.0159
MEM 1046.507812 1753852784.1164
MEM 1046.507812 1753852784.2169
MEM 1046.507812 1753852784.3174
MEM 1059.132812 1753852784.4179
MEM 1059.132812 1753852784.5184
MEM 1059.132812 1753852784.6187
MEM 1059.132812 1753852784.7189
MEM 1059.132812 1753852784.8193
MEM 1059.132812 1753852784.9196
MEM 1059.257812 1753852785.0201
MEM 1071.882812 1753852785.1205
MEM 1071.882812 1753852785.2210
MEM 1071.882812 1753852785.3214
MEM 1071.882812 1753852785.4217
MEM 1071.882812 1753852785.5221
MEM 1071.882812 1753852785.6224
MEM 1071.882812 1753852785.7228
MEM 1084.507812 1753852785.8240
MEM 1084.507812 1753852785.9246
MEM 1084.632812 1753852786.0251
MEM 1084.632812 1753852786.1256
MEM 1084.632812 1753852786.2260
MEM 1084.632812 1753852786.3265
MEM 1084.632812 1753852786.4269
MEM 1097.257812 1753852786.5274
MEM 1097.257812 1753852786.6279
MEM 1097.257812 1753852786.7283
MEM 1097.257812 1753852786.8289
MEM 1097.257812 1753852786.9294
MEM 1109.882812 1753852787.0298
MEM 1109.882812 1753852787.1303
MEM 1109.882812 1753852787.2308
MEM 1109.882812 1753852787.3313
MEM 1109.882812 1753852787.4317
MEM 1122.507812 1753852787.5323
MEM 1122.507812 1753852787.6327
MEM 1122.507812 1753852787.7332
MEM 1122.632812 1753852787.8337
MEM 1122.632812 1753852787.9342
MEM 1135.257812 1753852788.0347
MEM 1135.257812 1753852788.1352
MEM 1135.257812 1753852788.2357
MEM 1135.257812 1753852788.3361
MEM 1135.257812 1753852788.4366
MEM 1137.007812 1753852788.5370
MEM 1147.882812 1753852788.6376
MEM 1147.882812 1753852788.7381
MEM 1147.882812 1753852788.8386
MEM 1147.882812 1753852788.9390
MEM 1147.882812 1753852789.0396
MEM 1160.632812 1753852789.1401
MEM 1160.632812 1753852789.2406
MEM 1160.632812 1753852789.3409
MEM 1160.632812 1753852789.4413
MEM 1160.757812 1753852789.5417
MEM 1173.382812 1753852789.6423
MEM 1173.382812 1753852789.7428
MEM 1173.382812 1753852789.8432
MEM 1173.382812 1753852789.9436
MEM 1173.507812 1753852790.0440
MEM 1173.632812 1753852790.1445
MEM 1173.632812 1753852790.2451
MEM 1186.132812 1753852790.3456
MEM 1186.132812 1753852790.4462
MEM 1186.132812 1753852790.5465
MEM 1186.132812 1753852790.6468
MEM 1186.132812 1753852790.7472
MEM 1186.132812 1753852790.8476
MEM 1186.132812 1753852790.9481
MEM 1186.132812 1753852791.0486
MEM 1198.632812 1753852791.1490
